YEARYY,HOSPID,HOSPNAME,SPECIALNAME,CODE2,CODE3,CODE5,CODE8,CODE9,CODE10,CODE11,,
102Q4,3512042664,宏仁診所                                                    ,診所                ,51.00,4.00,1.0000,2,,n,n,,
102Q4,3512040651,亞太診所                                                    ,診所                ,54.00,3.87,1.0000,1,,y,n,,
102Q4,0412040012,國立臺灣大學醫學院附設醫院新竹分院                          ,區域醫院            ,321.00,3.90,0.9813,5,,y,n,,
102Q4,3512042351,祥仁內科診所                                                ,診所                ,55.00,3.82,1.0000,,,n,n,,
102Q4,1517011112,澄清綜合醫院                                                ,區域醫院            ,128.00,3.83,0.9765,1,,y,y,,
102Q4,1317020519,中國醫藥大學附設醫院台中東區分院                            ,地區醫院            ,82.00,4.07,0.9878,1,,n,n,,
102Q4,1517020040,台新醫院                                                    ,地區醫院            ,153.00,3.97,0.9803,2,,y,n,,
102Q4,3517020873,兆揚內科診所                                                ,診所                ,80.00,3.85,1.0000,2,,n,n,,
102Q4,3517031698,世紀聯合門診崇安診所                                        ,診所                ,47.00,4.04,1.0000,1,,n,n,,
102Q4,3517033861,佑全診所                                                    ,診所                ,94.00,4.35,1.0000,1,,n,n,,
102Q4,3517033683,宏安診所                                                    ,診所                ,51.00,3.98,0.9803,1,,n,n,,
102Q4,3517031161,漢陽內科診所                                                ,診所                ,97.00,3.83,1.0000,3,,n,n,,
102Q4,0117030010,衛生福利部臺中醫院                                          ,區域醫院            ,147.00,3.33,0.9863,2,,y,n,,
102Q4,1317040011,中山醫學大學附設醫院                                        ,醫學中心            ,56.00,4.18,1.0000,3,,y,y,,
102Q4,1317040039,中山醫學大學附設醫院中興分院                                ,地區醫院            ,151.00,4.19,1.0000,3,,y,y,,
102Q4,1317050017,中國醫藥大學附設醫院                                        ,醫學中心            ,462.00,4.02,0.9935,11,,y,y,,
102Q4,3517051752,太原診所                                                    ,診所                ,109.00,3.82,1.0000,2,,n,n,,
102Q4,3517052535,文冠內科診所                                                ,診所                ,58.00,3.99,1.0000,1,,n,n,,
102Q4,1517051125,臺安醫院雙十分院                                            ,地區醫院            ,68.00,3.78,1.0000,1,,n,n,,
102Q4,3517054566,慶華診所                                                    ,診所                ,41.00,4.01,1.0000,1,,n,n,,
102Q4,3517064062,中科診所                                                    ,診所                ,53.00,3.94,1.0000,1,,n,n,,
102Q4,3517063047,傑安內科診所                                                ,診所                ,77.00,3.95,1.0000,1,,n,n,,
102Q4,0617060018,臺中榮民總醫院                                              ,醫學中心            ,208.00,4.05,0.9471,12,,y,y,,
102Q4,1517061032,澄清綜合醫院中港分院                                        ,區域醫院            ,189.00,3.77,0.9629,3,,y,y,,
102Q4,3517072813,大墩診所                                                    ,診所                ,59.00,3.98,1.0000,1,,n,n,,
102Q4,3517073123,佳楊診所                                                    ,診所                ,64.00,3.98,0.9531,2,,y,n,,
102Q4,0917070029,林新醫療社團法人林新醫院                                    ,區域醫院            ,155.00,3.81,1.0000,4,,y,n,,
102Q4,0717070516,法務部矯正署臺中監獄附設培德醫院                            ,地區醫院            ,65.00,3.90,1.0000,2,,n,n,,
102Q4,3517083656,中清診所                                                    ,診所                ,79.00,3.81,1.0000,1,,n,n,,
102Q4,3517083549,京冠診所                                                    ,診所                ,97.00,3.84,0.9793,2,,n,n,,
102Q4,1517080019,聯安醫院                                                    ,地區醫院            ,59.00,3.92,1.0000,1,,n,n,,
102Q4,0221010019,台南市立醫院                                                ,區域醫院            ,123.00,3.96,0.9756,3,,y,y,,
102Q4,1121010018,台灣基督長老教會新樓醫療財團法人台南新樓醫院                ,區域醫院            ,201.00,4.07,0.9701,3,,y,n,,
102Q4,3521010590,石內科診所                                                  ,診所                ,42.00,3.97,1.0000,2,,n,n,,
102Q4,3521012594,立福內科診所                                                ,診所                ,92.00,4.14,0.9782,1,,n,y,,
102Q4,3521013582,康福內科診所                                                ,診所                ,120.00,3.81,1.0000,2,,n,n,,
102Q4,3521010027,蘇義華內科小兒科診所                                        ,診所                ,66.00,3.80,1.0000,2,,y,n,,
102Q4,3521022198,美侖診所                                                    ,診所                ,65.00,4.02,0.9538,1,,y,n,,
102Q4,3521020970,迦南內科診所                                                ,診所                ,119.00,3.99,0.9915,2,,n,n,,
102Q4,3521031768,光明內科診所                                                ,診所                ,74.00,4.00,1.0000,1,,n,n,,
102Q4,1521031104,郭綜合醫院                                                  ,區域醫院            ,232.00,3.73,1.0000,4,,y,n,,
102Q4,3521031786,謝智超達恩診所                                              ,診所                ,73.00,4.02,1.0000,1,,n,n,,
102Q4,3521042501,公園內科診所                                                ,診所                ,128.00,3.90,0.9765,1,,n,n,,
102Q4,3521042627,文賢內科診所                                                ,診所                ,62.00,3.81,0.9838,1,,n,n,,
102Q4,3521042672,弘典內科診所                                                ,診所                ,77.00,3.97,0.9610,2,,n,n,,
102Q4,3521042510,林建任內科診所                                              ,診所                ,107.00,3.90,0.9906,1,,n,n,,
102Q4,0421040011,國立成功大學醫學院附設醫院                                  ,醫學中心            ,41.00,4.22,1.0000,9,,y,y,,
102Q4,3521041120,陳冠文內科診所（風典聯合門診）                              ,診所                ,172.00,4.02,0.9883,2,,y,n,,
102Q4,3521040712,福民內科診所                                                ,診所                ,94.00,3.95,1.0000,2,,y,n,,
102Q4,3521051564,十全診所                                                    ,診所                ,65.00,3.87,0.9384,1,,y,n,,
102Q4,1521051160,永和醫院                                                    ,地區醫院            ,203.00,4.16,0.9852,3,,y,y,,
102Q4,3521052838,康健內兒科診所                                              ,診所                ,160.00,4.04,0.9937,3,,y,y,,
102Q4,0121050011,衛生福利部臺南醫院                                          ,區域醫院            ,38.00,3.94,1.0000,2,,y,n,,
102Q4,3521062325,育堂診所                                                    ,診所                ,74.00,4.01,1.0000,2,,y,n,,
102Q4,3521060849,榮銘內科診所                                                ,診所                ,184.00,3.95,0.9728,2,,n,n,,
102Q4,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院          ,區域醫院            ,236.00,4.00,1.0000,4,,y,y,,
102Q4,3522012794,宏醫診所                                                    ,診所                ,133.00,4.01,0.9924,3,,n,n,,
102Q4,1522011115,陽明醫院                                                    ,地區醫院            ,144.00,3.77,0.9861,2,,y,y,,
102Q4,1122010012,戴德森醫療財團法人嘉義基督教醫院                            ,區域醫院            ,415.00,3.74,0.9686,7,,y,y,,
102Q4,3522023037,正安診所                                                    ,診所                ,183.00,3.60,0.9726,2,,n,n,,
102Q4,3522023680,安馨嘉義內科診所                                            ,診所                ,97.00,4.06,0.9793,1,,n,y,,
102Q4,3522023984,家馨診所                                                    ,診所                ,106.00,4.06,1.0000,2,,y,n,,
102Q4,1522021273,祥太醫院                                                    ,地區醫院            ,45.00,3.79,1.0000,1,,n,n,,
102Q4,0622020017,臺中榮民總醫院嘉義分院                                      ,區域醫院            ,67.00,3.86,1.0000,3,,y,n,,
102Q4,1522021255,慶昇醫院                                                    ,地區醫院            ,83.00,3.68,1.0000,1,,n,n,,
102Q4,0931010016,中英醫療社團法人中英醫院                                    ,地區醫院            ,199.00,3.89,1.0000,3,,n,n,,
102Q4,3531016960,仁謙診所                                                    ,診所                ,50.00,4.00,0.9800,1,,n,n,,
102Q4,3531013763,昕隆診所                                                    ,診所                ,107.00,4.06,1.0000,1,,n,n,,
102Q4,1531010082,板新醫院                                                    ,地區醫院            ,50.00,3.99,0.9600,1,,n,n,,
102Q4,3531015472,陳尚志診所                                                  ,診所                ,86.00,4.20,1.0000,1,,n,n,,
102Q4,1531011356,德全醫院                                                    ,地區醫院            ,90.00,4.02,1.0000,1,,n,n,,
102Q4,3531015865,憲安診所                                                    ,診所                ,82.00,4.09,1.0000,1,,y,n,,
102Q4,1531010108,蕭中正醫院                                                  ,地區醫院            ,169.00,3.69,0.9881,2,,n,n,,
102Q4,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院                ,醫學中心            ,328.00,4.14,0.9695,11,,y,y,,
102Q4,3531025361,仁暉診所                                                    ,診所                ,104.00,4.17,0.9903,2,,y,y,,
102Q4,3531025085,江生診所                                                    ,診所                ,83.00,4.03,0.9879,2,,n,n,,
102Q4,1531020122,宏仁醫院                                                    ,地區醫院            ,110.00,3.69,0.9727,2,,n,n,,
102Q4,1531021174,祐民醫院                                                    ,地區醫院            ,49.00,3.94,1.0000,1,,y,n,,
102Q4,3531024711,康全診所                                                    ,診所                ,181.00,4.10,0.9944,2,,n,n,,
102Q4,0131020016,新北市立聯合醫院                                            ,區域醫院            ,142.00,3.82,0.9929,4,,y,y,,
102Q4,3531022333,德澤診所                                                    ,診所                ,108.00,4.01,1.0000,1,,n,n,,
102Q4,3531024640,輝德診所                                                    ,診所                ,94.00,3.91,1.0000,1,,n,n,,
102Q4,1231030015,天主教耕莘醫療財團法人永和耕莘醫院                          ,地區醫院            ,139.00,3.94,1.0000,2,,y,y,,
102Q4,1531031241,永和振興醫院                                                ,地區醫院            ,62.00,3.79,1.0000,1,,n,y,,
102Q4,3531033916,睿康診所                                                    ,診所                ,118.00,3.85,0.9661,2,,y,y,,
102Q4,3531031752,戴良恭診所                                                  ,診所                ,139.00,4.11,0.9856,3,,n,n,,
102Q4,1531040259,中祥醫院                                                    ,地區醫院            ,82.00,3.93,1.0000,1,,n,n,,
102Q4,3531044286,承安聯合診所                                                ,診所                ,130.00,4.03,0.9692,2,,n,n,,
102Q4,3531043823,欣禾診所                                                    ,診所                ,144.00,4.02,0.9861,3,,n,n,,
102Q4,3531045041,皇秦診所                                                    ,診所                ,96.00,3.93,1.0000,1,,n,n,,
102Q4,3531045087,福星診所                                                    ,診所                ,45.00,3.56,1.0000,2,,n,n,,
102Q4,1331040513,衛生福利部雙和醫院〈委託臺北醫學大學興建經營〉              ,區域醫院            ,287.00,4.14,0.9581,7,,y,n,,
102Q4,1231050017,天主教耕莘醫療財團法人耕莘醫院                              ,區域醫院            ,216.00,3.25,0.9814,6,,y,y,,
102Q4,1531050077,同仁醫院                                                    ,地區醫院            ,129.00,3.91,0.9767,1,,n,n,,
102Q4,1131050515,佛教慈濟醫療財團法人台北慈濟醫院                            ,區域醫院            ,310.00,3.30,0.9806,6,,y,y,,
102Q4,3531053285,國城診所                                                    ,診所                ,156.00,3.97,0.9807,1,,n,n,,
102Q4,3531065605,文鼎診所                                                    ,診所                ,69.00,4.03,1.0000,2,,y,n,,
102Q4,3531065141,安庚內科診所                                                ,診所                ,95.00,4.06,1.0000,1,,y,n,,
102Q4,3531063567,安新診所                                                    ,診所                ,82.00,4.09,0.9878,1,,n,n,,
102Q4,3531061214,志豪診所                                                    ,診所                ,94.00,3.95,0.9680,1,,n,n,,
102Q4,3531064591,祥佑診所                                                    ,診所                ,79.00,4.33,1.0000,1,,n,n,,
102Q4,0931060016,新仁醫療社團法人新仁醫院                                    ,地區醫院            ,78.00,4.18,1.0000,1,,n,n,,
102Q4,3531063870,新庚診所                                                    ,診所                ,90.00,3.98,1.0000,2,,y,n,,
102Q4,1531060180,新泰綜合醫院                                                ,地區醫院            ,104.00,4.21,0.9711,1,,y,n,,
102Q4,3531065490,新莊新仁診所                                                ,診所                ,312.00,4.13,1.0000,3,,n,n,,
102Q4,0131060029,衛生福利部臺北醫院                                          ,區域醫院            ,167.00,3.26,0.9880,3,,y,y,,
102Q4,0131060010,衛生福利部樂生療養院                                        ,地區醫院            ,49.00,3.66,1.0000,1,,n,n,,
102Q4,1531071030,仁愛醫院                                                    ,地區醫院            ,102.00,4.27,0.9901,1,,n,n,,
102Q4,3531072280,松禾診所                                                    ,診所                ,79.00,4.13,1.0000,2,,n,n,,
102Q4,3531072208,家祥診所                                                    ,診所                ,115.00,3.98,1.0000,1,,n,n,,
102Q4,3531081645,佳晟診所                                                    ,診所                ,56.00,4.03,1.0000,1,,y,n,,
102Q4,3531081609,幸安診所                                                    ,診所                ,91.00,3.92,1.0000,1,,n,n,,
102Q4,3531091892,安旭診所                                                    ,診所                ,65.00,4.53,0.9846,2,,n,n,,
102Q4,1131090019,行天宮醫療志業醫療財團法人恩主公醫院                        ,區域醫院            ,211.00,3.66,0.9857,3,,y,y,,
102Q4,3531091883,佳佑診所                                                    ,診所                ,32.00,4.40,1.0000,1,,n,n,,
102Q4,3531091729,慧安診所                                                    ,診所                ,92.00,4.11,0.9782,2,,y,n,,
102Q4,1531100027,公祥醫院                                                    ,地區醫院            ,90.00,3.94,0.9888,1,,n,n,,
102Q4,3531104965,怡安診所                                                    ,診所                ,100.00,4.01,1.0000,2,,n,n,,
102Q4,1131100010,財團法人基督長老教會馬偕紀念醫院淡水分院                    ,醫學中心            ,157.00,3.98,0.9936,3,,y,n,,
102Q4,3531112627,世康診所                                                    ,診所                ,132.00,3.89,0.9924,2,,n,n,,
102Q4,3531111077,東暉診所                                                    ,診所                ,131.00,3.83,1.0000,2,,n,n,,
102Q4,1131110516,國泰醫療財團法人汐止國泰綜合醫院                            ,區域醫院            ,207.00,4.05,0.9806,3,,y,y,,
102Q4,3531132816,元佳診所                                                    ,診所                ,89.00,4.10,1.0000,1,,n,n,,
102Q4,3531132469,元福診所                                                    ,診所                ,85.00,4.11,0.9882,1,,y,y,,
102Q4,3531132807,同心診所                                                    ,診所                ,34.00,3.78,1.0000,1,,n,n,,
102Q4,1531131148,恩樺醫院                                                    ,地區醫院            ,69.00,3.85,0.9275,1,,y,y,,
102Q4,3531132414,廣泉診所                                                    ,診所                ,70.00,4.06,1.0000,1,,n,n,,
102Q4,3531142456,仁美診所                                                    ,診所                ,114.00,4.03,0.9912,2,,n,n,,
102Q4,3531140774,集賢內科診所                                                ,診所                ,150.00,4.07,0.9466,2,,n,n,,
102Q4,3531161540,宏明診所                                                    ,診所                ,97.00,3.92,0.9690,1,,n,n,,
102Q4,3531181284,劉英昌診所                                                  ,診所                ,44.00,3.77,0.9545,1,,y,n,,
102Q4,0431270012,國立臺灣大學醫學院附設醫院金山分院                          ,地區醫院            ,48.00,3.88,0.9583,2,,y,n,,
102Q4,3532015770,全安診所                                                    ,診所                ,141.00,4.05,1.0000,3,,n,n,,
102Q4,3532014380,安慧診所                                                    ,診所                ,51.00,4.08,1.0000,1,,y,n,,
102Q4,3532015814,桃安診所                                                    ,診所                ,81.00,4.15,0.9506,1,,n,n,,
102Q4,3532012591,桃庚聯合診所                                                ,診所                ,117.00,4.01,1.0000,2,,y,y,,
102Q4,1532010120,桃新醫院                                                    ,地區醫院            ,66.00,3.87,1.0000,1,,y,n,,
102Q4,1232010026,財團法人天主教聖保祿修女會醫院                              ,區域醫院            ,186.00,3.90,0.9892,,,n,y,,
102Q4,1532011154,敏盛綜合醫院                                                ,區域醫院            ,344.00,3.79,0.9825,6,,y,n,,
102Q4,3532011441,惠民診所                                                    ,診所                ,63.00,3.86,1.0000,1,,n,n,,
102Q4,0632010014,臺北榮民總醫院桃園分院                                      ,區域醫院            ,63.00,3.18,0.9841,1,,y,n,,
102Q4,0132010014,衛生福利部桃園醫院                                          ,區域醫院            ,293.00,4.00,0.9419,5,,y,y,,
102Q4,3532015136,鑫庚內科診所                                                ,診所                ,123.00,4.02,0.9756,1,,y,n,,
102Q4,3532025338,中庚診所                                                    ,診所                ,67.00,3.96,0.9701,1,,n,n,,
102Q4,3532026040,中慎診所                                                    ,診所                ,179.00,4.06,0.9888,2,,y,y,,
102Q4,1532021338,中壢長榮醫院                                                ,地區醫院            ,34.00,4.08,1.0000,1,,y,n,,
102Q4,1532021310,仁祥醫院                                                    ,診所                ,68.00,4.08,0.9852,2,,n,n,,
102Q4,0932020025,天成醫療社團法人天晟醫院                                    ,區域醫院            ,134.00,3.94,0.9925,2,,y,n,,
102Q4,3532025392,宏元診所                                                    ,診所                ,111.00,4.10,1.0000,1,,n,n,,
102Q4,1532020215,祐民醫院                                                    ,地區醫院            ,73.00,3.90,1.0000,1,,n,n,,
102Q4,1532020180,新國民醫院                                                  ,地區醫院            ,64.00,4.00,0.9843,1,,y,y,,
102Q4,3532025463,榮元診所                                                    ,診所                ,76.00,3.79,1.0000,2,,y,n,,
102Q4,3532022220,懷寧內科診所                                                ,診所                ,57.00,3.59,1.0000,1,,y,n,,
102Q4,3532031890,安馨大溪診所                                                ,診所                ,80.00,3.91,1.0000,1,,n,n,,
102Q4,1532040039,天成醫院                                                    ,地區醫院            ,144.00,3.72,1.0000,2,,y,n,,
102Q4,1532040066,怡仁綜合醫院                                                ,地區醫院            ,89.00,3.90,1.0000,1,,n,n,,
102Q4,3532042026,家誼診所                                                    ,診所                ,55.00,4.05,0.9818,2,,n,n,,
102Q4,3532051981,安禾診所                                                    ,診所                ,129.00,4.09,1.0000,1,,y,y,,
102Q4,3532072177,安庚內科診所                                                ,診所                ,89.00,3.90,0.9887,1,,n,n,,
102Q4,1132070011,長庚醫療財團法人林口長庚紀念醫院                            ,醫學中心            ,312.00,3.92,0.9871,17,,y,y,,
102Q4,1132071036,長庚醫療財團法人桃園長庚紀念醫院                            ,地區醫院            ,882.00,3.96,0.9716,17,,y,n,,
102Q4,1132071036,長庚醫療財團法人桃園長庚紀念醫院                            ,地區醫院            ,55.00,3.82,0.9818,17,,y,n,,
102Q4,3532080731,聖文診所                                                    ,診所                ,75.00,3.86,1.0000,1,,n,n,,
102Q4,3532082422,德禾診所                                                    ,診所                ,94.00,4.05,1.0000,2,,y,y,,
102Q4,0532090029,國軍桃園總醫院附設民眾診療服務處                            ,區域醫院            ,106.00,3.75,0.9622,4,,y,y,,
102Q4,3532102232,杏福診所                                                    ,診所                ,44.00,4.16,1.0000,1,,n,n,,
102Q4,1532101091,陽明醫院                                                    ,地區醫院            ,139.00,3.93,1.0000,3,,y,n,,
102Q4,1532100049,壢新醫院                                                    ,區域醫院            ,292.00,3.93,1.0000,3,,y,y,,
102Q4,0132110519,衛生福利部桃園醫院新屋分院                                  ,地區醫院            ,91.00,4.09,1.0000,1,,y,n,,
102Q4,3533031689,安慎診所                                                    ,診所                ,108.00,3.92,0.9629,1,,y,y,,
102Q4,3533031910,康健診所                                                    ,診所                ,129.00,3.86,0.9922,1,,n,n,,
102Q4,0633030010,臺北榮民總醫院新竹分院                                      ,地區醫院            ,88.00,4.11,1.0000,2,,y,y,,
102Q4,1533051063,大安醫院                                                    ,地區醫院            ,72.00,3.83,0.9722,1,,n,n,,
102Q4,1533050039,東元綜合醫院                                                ,區域醫院            ,242.00,3.86,0.9834,4,,y,n,,
102Q4,3533052044,惠慎診所                                                    ,診所                ,78.00,3.90,1.0000,2,,y,n,,
102Q4,1133060019,天主教仁慈醫療財團法人仁慈醫院                              ,地區醫院            ,115.00,3.81,0.9913,1,,y,n,,
102Q4,3533061687,成功診所                                                    ,診所                ,45.00,3.87,1.0000,1,,n,n,,
102Q4,3534012106,青田診所                                                    ,診所                ,58.00,3.95,0.9655,1,,n,n,,
102Q4,0434010518,國立陽明大學附設醫院                                        ,區域醫院            ,144.00,3.99,0.9652,3,,y,y,,
102Q4,3534012071,得安診所                                                    ,診所                ,128.00,4.05,0.9687,2,,n,n,,
102Q4,3534010559,普仁健康診所                                                ,診所                ,71.00,3.71,1.0000,1,,y,n,,
102Q4,3534021847,吳得中診所                                                  ,診所                ,80.00,3.94,0.9500,1,,n,n,,
102Q4,1234020011,財團法人天主教靈醫會羅東聖母醫院                            ,區域醫院            ,269.00,3.80,0.9739,3,,y,y,,
102Q4,1434020015,財團法人羅許基金會羅東博愛醫院                              ,區域醫院            ,291.00,3.99,0.9931,5,,y,y,,
102Q4,3534020608,陳文貴診所                                                  ,診所                ,86.00,3.89,0.9883,1,,n,n,,
102Q4,1534050024,杏和醫院                                                    ,地區醫院            ,32.00,3.84,0.9687,1,,n,n,,
102Q4,1134070019,宜蘭普門醫療財團法人普門醫院                                ,地區醫院            ,45.00,3.68,1.0000,1,,y,n,,
102Q4,1535010051,大千綜合醫院                                                ,地區醫院            ,195.00,4.26,0.9948,4,,y,y,,
102Q4,1535010122,大川醫院                                                    ,地區醫院            ,73.00,4.56,0.9863,1,,n,n,,
102Q4,3535012075,台糖診所                                                    ,診所                ,124.00,3.79,1.0000,1,,n,n,,
102Q4,3535012388,宏福診所                                                    ,診所                ,31.00,3.88,1.0000,1,,n,n,,
102Q4,0135010016,衛生福利部苗栗醫院                                          ,區域醫院            ,100.00,3.85,1.0000,1,,y,y,,
102Q4,0935020027,李綜合醫療社團法人苑裡李綜合醫院                            ,地區醫院            ,56.00,3.73,0.9821,1,,y,n,,
102Q4,3535021305,國安診所                                                    ,診所                ,56.00,3.89,1.0000,1,,n,n,,
102Q4,1535031041,通霄光田醫院                                                ,地區醫院            ,60.00,4.19,1.0000,1,,n,n,,
102Q4,3535041647,宏仁診所                                                    ,診所                ,89.00,3.18,0.9887,1,,y,n,,
102Q4,1535040068,慈祐醫院                                                    ,地區醫院            ,61.00,3.97,1.0000,1,,n,n,,
102Q4,3535041683,德安診所                                                    ,診所                ,33.00,4.08,1.0000,1,,n,n,,
102Q4,1535051178,重光醫院                                                    ,地區醫院            ,156.00,3.99,1.0000,2,,y,y,,
102Q4,1135050020,財團法人為恭紀念醫院                                        ,區域醫院            ,226.00,3.19,0.9955,4,,y,y,,
102Q4,1535081078,大順醫院                                                    ,地區醫院            ,53.00,4.09,0.9811,1,,n,n,,
102Q4,3536012702,三豐診所                                                    ,診所                ,85.00,3.87,0.9764,2,,n,n,,
102Q4,3336010017,中國醫藥大學附設醫院豐原醫務室                              ,診所                ,115.00,4.10,1.0000,2,,n,n,,
102Q4,1536011301,杏豐醫院                                                    ,地區醫院            ,72.00,3.90,1.0000,1,,n,n,,
102Q4,1536010055,福平醫院                                                    ,診所                ,92.00,3.84,1.0000,1,,n,n,,
102Q4,0136010010,衛生福利部豐原醫院                                          ,區域醫院            ,200.00,3.33,0.9900,2,,y,y,,
102Q4,3536012971,興豐內科診所                                                ,診所                ,72.00,3.92,0.9861,1,,n,y,,
102Q4,1536010046,豐安醫院                                                    ,地區醫院            ,93.00,3.89,1.0000,1,,y,n,,
102Q4,1536020015,協和醫院                                                    ,地區醫院            ,68.00,3.94,0.9558,1,,n,n,,
102Q4,1436020013,東勢區農會附設農民醫院                                      ,地區醫院            ,119.00,3.86,0.9915,1,,n,n,,
102Q4,3536021425,東勢蔡外科診所                                              ,診所                ,86.00,3.85,0.9883,1,,n,n,,
102Q4,3536031725,仁禾診所                                                    ,診所                ,82.00,3.81,0.9634,2,,n,n,,
102Q4,0936030018,李綜合醫療社團法人大甲李綜合醫院                            ,區域醫院            ,73.00,3.77,0.9452,1,,n,n,,
102Q4,3536030488,蔡精龍診所                                                  ,診所                ,37.00,4.33,1.0000,1,,n,n,,
102Q4,3536041463,安新診所                                                    ,診所                ,65.00,3.84,1.0000,1,,y,n,,
102Q4,3536041561,高美內科診所                                                ,診所                ,85.00,3.80,1.0000,2,,n,n,,
102Q4,0936050029,光田醫療社團法人光田綜合醫院                                ,區域醫院            ,209.00,4.08,1.0000,5,,y,y,,
102Q4,0936060016,童綜合醫療社團法人童綜合醫院                                ,區域醫院            ,250.00,4.28,0.9960,7,,y,y,,
102Q4,0936060016,童綜合醫療社團法人童綜合醫院                                ,區域醫院            ,165.00,4.30,1.0000,7,,y,y,,
102Q4,3536071318,健安內科診所                                                ,診所                ,78.00,3.90,0.9743,1,,n,n,,
102Q4,3536081323,晉安診所                                                    ,診所                ,82.00,3.94,0.9390,1,,n,n,,
102Q4,3536090340,加安診所                                                    ,診所                ,54.00,4.02,1.0000,1,,n,n,,
102Q4,1136090519,佛教慈濟醫療財團法人台中慈濟醫院                            ,區域醫院            ,221.00,4.00,0.9864,5,,y,n,,
102Q4,3536100449,長安診所                                                    ,診所                ,111.00,3.86,0.9819,2,,y,y,,
102Q4,1536100081,清泉醫院                                                    ,地區醫院            ,92.00,3.78,1.0000,1,,y,n,,
102Q4,3536101615,雅林診所                                                    ,診所                ,63.00,3.90,1.0000,1,,n,n,,
102Q4,3536151446,信安診所                                                    ,診所                ,73.00,3.87,1.0000,1,,n,n,,
102Q4,1536151042,烏日澄清醫院                                                ,地區醫院            ,33.00,3.90,1.0000,1,,n,n,,
102Q4,3536161362,合安診所                                                    ,診所                ,50.00,3.91,1.0000,1,,n,n,,
102Q4,3536171500,育恩診所                                                    ,診所                ,85.00,3.97,1.0000,1,,n,n,,
102Q4,1536181139,本堂澄清醫院                                                ,地區醫院            ,60.00,3.92,1.0000,1,,y,n,,
102Q4,3536180385,長佑診所                                                    ,診所                ,51.00,3.95,1.0000,1,,n,n,,
102Q4,1536180061,霧峰澄清醫院                                                ,地區醫院            ,65.00,3.96,0.9846,1,,n,n,,
102Q4,0536190011,國軍台中總醫院附設民眾診療服務處                            ,區域醫院            ,73.00,3.91,1.0000,1,,y,n,,
102Q4,1536190076,賢德醫院                                                    ,地區醫院            ,58.00,3.95,1.0000,2,,n,n,,
102Q4,1136200015,仁愛醫療財團法人大里仁愛醫院                                ,區域醫院            ,133.00,4.13,1.0000,2,,y,n,,
102Q4,3536202742,佳仁內科診所                                                ,診所                ,143.00,4.42,0.9930,3,,n,n,,
102Q4,1536201065,新菩提醫院                                                  ,地區醫院            ,96.00,4.32,0.9791,1,,n,n,,
102Q4,3537013614,仁美診所                                                    ,診所                ,87.00,4.21,0.9540,1,,n,n,,
102Q4,0937010019,秀傳醫療社團法人秀傳紀念醫院                                ,區域醫院            ,193.00,3.71,0.9896,5,,y,y,,
102Q4,1537010040,信生醫院                                                    ,地區醫院            ,78.00,4.37,0.9743,1,,y,y,,
102Q4,1537010175,冠華醫院                                                    ,地區醫院            ,56.00,3.86,0.9821,1,,n,n,,
102Q4,3537013678,惠聖診所                                                    ,診所                ,77.00,3.95,0.9740,1,,y,n,,
102Q4,1137010024,彰化基督教醫療財團法人彰化基督教醫院                        ,醫學中心            ,279.00,3.46,0.9820,8,,y,y,,
102Q4,1537010111,漢銘醫院                                                    ,地區醫院            ,49.00,3.63,1.0000,1,,y,n,,
102Q4,1137020511,秀傳醫療財團法人彰濱秀傳紀念醫院                            ,區域醫院            ,112.00,3.85,0.9821,3,,y,y,,
102Q4,1537020019,溫建益醫院                                                  ,診所                ,70.00,3.92,0.9857,1,,n,n,,
102Q4,1137020520,彰化基督教醫療財團法人鹿港基督教醫院                        ,地區醫院            ,125.00,3.28,0.9920,1,,y,n,,
102Q4,3537030277,建霖內科診所                                                ,診所                ,168.00,3.83,0.9821,1,,n,n,,
102Q4,0937030012,道周醫療社團法人道周醫院                                    ,地區醫院            ,47.00,3.84,1.0000,1,,y,n,,
102Q4,3537041305,合濟診所                                                    ,診所                ,77.00,4.04,1.0000,1,,y,n,,
102Q4,1537040066,卓醫院                                                      ,地區醫院            ,53.00,3.82,0.9811,1,,n,n,,
102Q4,1537051247,員生醫院                                                    ,地區醫院            ,255.00,3.35,0.9882,3,,y,y,,
102Q4,1537050071,員林何醫院                                                  ,地區醫院            ,85.00,3.87,0.9647,1,,n,n,,
102Q4,3537052675,員美診所                                                    ,診所                ,87.00,4.27,1.0000,2,,y,n,,
102Q4,3537050920,健新內科診所                                                ,診所                ,142.00,3.67,0.9859,2,,n,n,,
102Q4,3537051114,慈元診所                                                    ,診所                ,51.00,3.72,1.0000,1,,n,n,,
102Q4,3537052648,新安診所                                                    ,診所                ,77.00,4.22,1.0000,1,,n,n,,
102Q4,3537061469,佳安內科診所                                                ,診所                ,57.00,3.83,0.9824,2,,n,y,,
102Q4,3537061432,俊安內科診所                                                ,診所                ,46.00,4.09,1.0000,1,,n,n,,
102Q4,3537071250,田安診所                                                    ,診所                ,75.00,3.91,0.9866,1,,n,n,,
102Q4,3537071241,里仁診所                                                    ,診所                ,146.00,3.76,0.9726,2,,n,n,,
102Q4,3537081434,瑞林診所                                                    ,診所                ,77.00,4.03,1.0000,1,,n,n,,
